"maxO3";"T6";"T9";"T12";"T15";"T18";"Ne6";"Ne9";"Ne12";"Ne15";"Ne18";"Vx6";"Vy6";"Vx9";"Vy9";"Vx12";"Vy12";"Vx15";"Vy15";"Vx18";"Vy18";"maxO3v"
"19950728";56.8;19.6;20.5;22.4;25.4;26.2;8;8;8;3;1;-4;-4.89858719658941e-16;-1.87938524157182;-0.684040286651338;-1.73205080756888;-1;-1.96961550602442;-0.347296355333861;0.342020143325669;0.939692620785908;48
"19950729";98.2;17;23.3;28;30.2;29.2;9;3;1;0;2;0.5;0.866025403784439;2.29813332935693;-1.92836282905962;2.59807621135332;-1.5;1.53208888623796;1.28557521937308;2.59807621135332;1.5;56.8
"19950730";114.6;15.9;25.9;30.7;31.1;29.9;1;1;3;3;2;0;0;0.866025403784439;-0.5;1.73205080756888;-1;-2.59807621135332;1.5;2.5;4.33012701892219;98.2
"19950731";138.8;19.2;25.4;29.6;30.7;28.9;2;0;4;5;4;-0.17364817766693;0.984807753012208;0.347296355333861;1.96961550602442;1.02606042997701;2.81907786235772;2.57115043874616;3.06417777247591;1.04188906600158;5.90884651807325;114.6
"19950801";140.8;17.9;25.6;32;32.2;32;5;2;1;3;4;-0.939692620785908;0.342020143325669;6.12323399573677e-17;-1;0.347296355333861;1.96961550602442;2;-3.46410161513775;2.29813332935693;-1.92836282905962;138.8
"19950802";134.6;20.5;24;29.9;32.7;26.2;7;5;6;6;3;0;0;-1.92836282905962;2.29813332935693;0.766044443118978;0.642787609686539;-2;-2.44929359829471e-16;-1.36808057330268;3.75877048314363;140.8
"19950805";114.8;17.4;22.2;26.3;23.4;18.3;5;1;3;8;8;-1;-1.22464679914735e-16;1.71010071662834;4.69846310392954;-1.73205080756888;1;-7;-8.57252759403147e-16;-3;5.19615242270663;173
"19950806";104.4;17.3;19.4;22.7;22.5;20.8;7;7;6;7;7;0.984807753012208;-0.17364817766693;0;0;-1.28557521937308;1.53208888623796;-2.29813332935693;-1.92836282905962;-7.34788079488412e-16;4;114.8
"19950807";76.6;17.4;20;20.1;19.4;19.4;8;6;8;8;8;0.520944533000791;2.95442325903662;2;3.46410161513775;3;5.19615242270663;2.05212085995401;5.63815572471545;1.71010071662834;4.69846310392954;104.4
"19950808";75;14.5;18.5;20.1;20.4;19.5;1;7;7;7;7;1.36808057330268;3.75877048314363;4.59626665871387;3.85672565811924;5.19615242270663;3;4.33012701892219;2.5;3.2139380484327;3.83022221559489;76.6
"19950809";115.8;16.5;21;24.2;25.4;25.3;8;3;2;7;1;1.5;2.59807621135332;3.75877048314363;1.36808057330267;3.83022221559489;3.2139380484327;4.92403876506104;0.868240888334652;3.93923101204883;0.694592710667721;75
"19950810";144;16.8;24.2;27.2;29.2;28.7;0;1;4;6;2;1.96961550602442;-0.347296355333861;4;0;5.19615242270663;-3;4.33012701892219;-2.5;2.59807621135332;-1.5;115.8
"19950811";144.4;17;25.1;30.6;32.4;30.1;0;0;1;2;1;0;0;0.17364817766693;-0.984807753012208;-0.984807753012208;0.17364817766693;-3.75877048314363;-1.36808057330268;-2.81907786235772;-1.02606042997701;144
"19950812";108.2;17.2;18;20.5;25.7;24.2;8;8;7;1;5;-1;1.73205080756888;-2.59807621135332;1.5;-1.73205080756888;1;-0.684040286651339;1.87938524157182;2.05212085995401;5.63815572471545;144.4
"19950813";72.4;18.1;19.8;23;23.4;21.1;7;3;3;1;1;-1.36808057330268;3.75877048314363;-1.71010071662835;4.69846310392954;-1.10218211923262e-15;6;-2.39414100327969;6.57784834550136;-2.39414100327969;6.57784834550136;108.2
"19950814";88.6;14.6;19.4;22.3;22.3;21.1;1;3;4;7;5;-1.92836282905962;2.29813332935693;-1.71010071662835;4.69846310392954;-9.18485099360515e-16;5;2.05212085995401;5.63815572471545;2.73616114660535;7.51754096628727;72.4
"19950815";112;12.2;20.3;24.4;25.9;23.9;1;1;2;2;0;-1;1.73205080756888;1.53208888623796;1.28557521937308;1.71010071662834;4.69846310392954;2.57115043874616;3.06417777247591;1.71010071662834;4.69846310392954;88.6
"19950816";131.2;13.1;21.8;27.1;29;26.2;0;0;1;6;3;-1.87938524157182;0.684040286651337;1;0;3.83022221559489;3.2139380484327;4.33012701892219;2.5;0.868240888334652;4.92403876506104;112
"19950817";131.6;14.7;24.8;28.6;29.4;28;3;3;1;3;1;-0.866025403784439;0.5;2.81907786235773;1.02606042997701;4.33012701892219;2.5;6.06217782649107;3.5;2.59807621135332;1.5;131.2
"19950818";125.6;14.7;24.1;28;28.8;26.8;1;1;2;2;3;-0.939692620785908;0.342020143325669;2.95442325903662;0.520944533000791;5.63815572471545;2.05212085995401;2.57115043874616;3.06417777247591;0.868240888334652;4.92403876506104;131.6
"19950819";155.8;15;22.8;29.6;30.3;27.9;0;0;2;2;1;-0.984807753012208;0.17364817766693;0.347296355333861;1.96961550602442;1.53208888623796;1.28557521937308;-1.28557521937308;1.53208888623796;-9.18485099360515e-16;5;125.6
"19950820";161.4;17.8;22.2;28.4;29.2;26.6;6;0;0;3;7;-1.02606042997701;2.81907786235772;-7.34788079488412e-16;4;1.02606042997701;2.81907786235772;-1.10218211923262e-15;6;-0.520944533000791;2.95442325903662;155.8
"19950821";125.4;16.3;23.9;28.2;28.2;25.9;0;0;1;3;0;-1.53208888623796;1.28557521937308;1.5;2.59807621135332;4.33012701892219;2.5;-1.10218211923262e-15;6;-1.10218211923262e-15;6;161.4
"19950822";111.4;14.3;22.8;27.2;28.2;25.3;1;1;1;1;1;-2.29813332935693;1.92836282905962;1.71010071662834;4.69846310392954;2.5;4.33012701892219;-0.868240888334652;4.92403876506104;-9.18485099360515e-16;5;125.4
"19950823";91.4;17.7;21;23;23.9;21.7;7;5;8;7;7;-0.694592710667721;3.93923101204883;-1.92836282905962;2.29813332935693;-3;5.19615242270663;-2;3.46410161513775;-1.04188906600158;5.90884651807325;111.4
"19950824";68;14;19.9;23.2;24.4;22.7;5;5;5;4;6;-2.59807621135332;1.5;-2.5;4.33012701892219;-1.21553724366851;6.89365427108546;-2.5;4.33012701892219;-7.34788079488412e-16;4;91.4
"19950825";73;19.1;20.5;23.8;26;24.1;8;7;7;4;5;-4.92403876506104;-0.868240888334654;-4;-4.89858719658941e-16;-3.93923101204883;-0.694592710667723;-5.90884651807325;1.04188906600158;-3;5.19615242270663;68
"19950826";86;14.9;19.7;22.8;24.4;21.3;1;5;2;1;1;-2.95442325903662;0.520944533000791;-2.5;4.33012701892219;-3.85672565811924;4.59626665871387;-3.5;6.06217782649107;-1.04188906600158;5.90884651807325;73
"19950827";73.8;17.4;20.6;23.2;22.8;18.3;6;6;7;7;7;-1.96961550602442;0.347296355333861;-3.83022221559489;3.2139380484327;-2.05212085995402;5.63815572471545;-4.5;7.79422863405995;-3.07818128993102;8.45723358707317;86
"19950828";65.4;13.2;16.1;20;19.6;17.1;6;6;4;4;5;0.520944533000791;2.95442325903662;-1.04188906600158;5.90884651807325;-1.21553724366851;6.89365427108546;2.39414100327968;6.57784834550136;-1.21553724366851;6.89365427108546;73.8
"19950829";65.4;9.6;17.7;21.3;20.7;19.8;1;3;5;7;5;-1.96961550602442;0.347296355333861;0.694592710667722;3.93923101204883;-2.05212085995402;5.63815572471545;-1.21553724366851;6.89365427108546;-1.10218211923262e-15;6;65.4
"19950830";81.2;16.7;18.4;19.1;21.6;20.4;7;5;6;2;1;2;3.46410161513775;4.33012701892219;2.5;3.2139380484327;3.83022221559489;3.83022221559489;3.2139380484327;1.71010071662834;4.69846310392954;65.4
"19950831";60.6;10.2;15.9;20.5;20.8;20.9;5;7;7;7;4;-1.28557521937308;1.53208888623796;-1.53208888623796;1.28557521937308;1.04188906600158;5.90884651807325;1.04188906600158;5.90884651807325;1.04188906600158;5.90884651807325;81.2
"19950901";58.8;15.9;18.7;19.4;20.8;18.7;7;7;7;5;1;1.5;2.59807621135332;1.5;2.59807621135332;-0.694592710667721;3.93923101204883;2.39414100327968;6.57784834550136;-9.18485099360515e-16;5;60.6
"19950902";68;13.1;16.1;21.4;22.1;18.4;8;7;7;7;6;0;0;-1.96961550602442;-0.347296355333861;-2;3.46410161513775;-3.2139380484327;3.83022221559489;-1.96961550602442;0.347296355333861;58.8
"19950903";69.8;11.1;16.9;19.7;19;16.2;6;2;5;6;1;-3;-3.67394039744206e-16;-5.90884651807325;1.04188906600158;-6.89365427108546;1.21553724366851;-6.89365427108546;1.21553724366851;-2;3.46410161513775;68
"19950904";62.2;12;17;20.7;20.2;17.1;5;7;7;7;7;-2.81907786235772;-1.02606042997701;-5;-6.12323399573677e-16;-4;-4.89858719658941e-16;-3;-3.67394039744206e-16;0.684040286651338;1.87938524157182;69.8
"19950905";66.2;12;16.2;19;21;18.4;7;3;4;5;6;-0.342020143325669;-0.939692620785908;-2.95442325903662;-0.520944533000792;-2.81907786235773;1.02606042997701;-2.81907786235772;-1.02606042997701;-1.28557521937308;1.53208888623796;62.2
"19950906";64.8;13;17.7;17.5;18.1;18.3;7;7;8;8;6;0.684040286651338;-1.87938524157182;2.05212085995401;-5.63815572471545;4.28626379701574e-16;-7;4.28626379701574e-16;-7;1.21553724366851;-6.89365427108546;66.2
"19950907";67;17.5;17.1;18.9;16.7;16.8;7;8;7;8;8;-3.07818128993102;-8.45723358707318;-4.10424171990802;-11.2763114494309;-6;-10.3923048454133;-8;-13.856406460551;-10.3923048454133;-6;64.8
"19950908";79.8;15.7;18;20.6;20.7;17.6;6;5;7;7;4;-4.92403876506104;0.868240888334652;-6.57784834550136;2.39414100327968;-6.89365427108546;1.21553724366851;-8;-9.79717439317883e-16;-3.93923101204883;0.694592710667722;67
"19950909";65.6;12.8;16.9;20.6;21;17.3;1;5;6;7;8;-1.28557521937308;-1.53208888623796;-3.75877048314363;-1.36808057330268;-1.04188906600158;-5.90884651807325;-5.36231110183285;-4.49951326780578;-1.73205080756888;-1;79.8
"19950910";59;15.2;15.6;19;20.2;17.6;7;8;7;8;8;1.28557521937308;-1.53208888623796;0.642787609686539;-0.766044443118978;1.92836282905962;-2.29813332935693;0.694592710667722;-3.93923101204883;-0.520944533000791;-2.95442325903662;65.6
"19950911";78;11.5;16.6;19.8;16.5;17.7;0;2;5;7;4;-2.95442325903662;-0.520944533000792;-4.69846310392954;-1.71010071662834;-3.46410161513775;-2;-1.5;2.59807621135332;-3.06417777247591;-2.57115043874616;59
"19950912";56.2;11.3;16.5;18.4;15.2;16.2;3;5;4;4;5;1.83697019872103e-16;-3;-3.46410161513775;-2;-3.75877048314363;-1.36808057330268;-1.28557521937308;-1.53208888623796;-1;-1.73205080756888;78
"19950913";70.6;10.2;14;17.8;20.1;18.6;5;7;6;5;2;0;0;-0.766044443118978;-0.642787609686539;-1.87938524157182;-0.684040286651338;-1.5;2.59807621135332;0.347296355333861;1.96961550602442;56.2
"19950914";45.6;13.8;14.3;13.6;16.1;15.8;8;8;8;7;7;0.694592710667722;-3.93923101204883;1.21553724366851;-6.89365427108546;-3.85672565811924;4.59626665871387;-1.28557521937308;-1.53208888623796;-4.92403876506104;-0.868240888334654;70.6
"19950915";48.2;13.6;15.6;17;15.1;14.8;8;6;7;7;7;-1.71010071662834;-4.69846310392954;-3.83022221559489;-3.2139380484327;-4.92403876506104;-0.868240888334654;-3.93923101204883;0.694592710667722;-3.75877048314363;1.36808057330267;45.6
"19950916";75.2;12.5;15.1;17.1;17.5;15.2;7;7;6;5;7;-2.81907786235773;1.02606042997701;-3.75877048314363;1.36808057330267;-3.2139380484327;3.83022221559489;-2;3.46410161513775;-0.939692620785908;-0.342020143325669;48.2
"19950917";83.6;9.8;13.2;19.4;20.1;17.8;4;7;4;7;7;0;0;0;0;2.81907786235773;-1.02606042997701;1.87938524157182;0.684040286651337;1.5;2.59807621135332;75.2
"19950918";75.2;14.3;16.2;19.8;18.4;16.6;7;7;6;7;6;1.96961550602442;0.347296355333861;1.36808057330268;-3.75877048314363;3.75877048314363;-1.36808057330267;3.75877048314363;-1.36808057330267;4.33012701892219;2.5;83.6
"19950919";91.8;10.9;15.1;19.2;18.2;17.7;2;7;7;7;8;-0.520944533000791;2.95442325903662;1.71010071662834;4.69846310392954;3.5;6.06217782649107;-1.28587913910472e-15;7;-1.28587913910472e-15;7;75.2
"19950920";71.2;13.7;16.4;17.4;18.6;15.9;1;6;5;3;2;0.868240888334652;4.92403876506104;1.38918542133544;7.87846202409766;-1.46957615897682e-15;8;-1.28587913910472e-15;7;0.694592710667722;3.93923101204883;91.8
"19950921";72.6;10.4;15.6;18.3;17.5;15.5;7;1;3;3;1;-0.866025403784439;0.5;2.57115043874616;3.06417777247591;-7.34788079488412e-16;4;0.868240888334652;4.92403876506104;0.694592710667722;3.93923101204883;71.2
"19950922";70.8;7.6;12.9;17;18.6;17;1;3;7;6;4;0;0;-1.83697019872103e-16;1;1.73205080756888;1;-3.67394039744206e-16;2;0.520944533000791;2.95442325903662;72.6
"19950923";53.2;10.8;12.2;18;17.9;17;9;9;7;7;3;-0.939692620785908;0.342020143325669;-1.73205080756888;1;-0.5;0.866025403784438;-2.57115043874616;3.06417777247591;-1;1.73205080756888;70.8
"19950924";66.8;12.4;14.9;14.7;17.9;14;6;8;7;6;3;-2.29813332935693;-1.92836282905962;-4.33012701892219;-2.5;-3.46410161513775;2;-5;8.66025403784438;-4;6.92820323027551;53.2
"19950925";58;8.6;12.9;16.1;17.3;15.4;4;1;3;6;7;-1.73205080756888;1;-1.87938524157182;0.684040286651337;-2;3.46410161513775;-1.36808057330268;3.75877048314363;-0.684040286651339;1.87938524157182;66.8
"19950926";49.2;11.4;14.6;16.2;16.8;16.3;7;7;7;7;7;-2.29813332935693;-1.92836282905962;-3.46410161513775;-2;-3.85672565811924;-4.59626665871387;-4.59626665871387;-3.85672565811924;-3.83022221559489;-3.2139380484327;58
"19950927";60.4;16.5;17.6;15.9;17.2;14.7;8;8;8;5;7;-5.19615242270663;-3;-4;-4.89858719658941e-16;-4.49951326780578;5.36231110183285;-3.85672565811924;4.59626665871387;-2.57115043874616;3.06417777247591;49.2
"19950928";49.6;6.7;11.6;15.8;15.2;13;4;2;7;6;7;-0.984807753012208;0.17364817766693;-1.96961550602442;0.347296355333861;-5.19615242270663;3;-1.92836282905962;2.29813332935693;-0.347296355333861;1.96961550602442;60.4
"19950929";45;7.6;11.1;15.3;15.9;13.9;6;7;7;7;7;-0.17364817766693;-0.984807753012208;0;0;-1.5;-2.59807621135332;-1.92836282905962;-2.29813332935693;-0.347296355333861;-1.96961550602442;49.6
"19950930";52.8;10.9;11.9;14.3;15.3;15.6;8;8;8;8;8;1.04188906600158;-5.90884651807325;2;-3.46410161513775;3.06161699786838e-16;-5;-1.36808057330267;-3.75877048314363;-1.02606042997701;-2.81907786235773;45
"19960401";75.2;3.7;5.1;8.8;9.2;7.9;7;7;6;5;6;5.90884651807325;1.04188906600158;6.89365427108546;1.21553724366851;6.57784834550136;2.39414100327968;6.06217782649107;3.5;3.5;6.06217782649107;86.8
"19960402";75.4;0.2;5;6.3;7.6;6.1;0;1;5;3;1;2;3.46410161513775;2.5;4.33012701892219;3.5;6.06217782649107;1.71010071662834;4.69846310392954;-1.28587913910472e-15;7;75.2
"19960403";81.6;-0.2;5.5;7.1;8.8;8.1;5;2;5;3;3;0;0;3.2139380484327;3.83022221559489;3.2139380484327;3.83022221559489;1.71010071662834;4.69846310392954;1.92836282905962;2.29813332935693;75.4
"19960404";95.8;-1.6;6.5;10.5;12.2;10.7;0;0;0;0;0;0;0;4;0;4.92403876506104;-0.868240888334652;3;0;3.46410161513775;2;81.6
"19960405";64;0.3;8;9.3;8.1;6.9;6;1;7;7;8;-0.17364817766693;0.984807753012208;4.92403876506104;0.868240888334652;5;0;2.81907786235773;-1.02606042997701;1.73205080756888;1;95.8
"19960406";53;4.3;6.9;8.6;9.6;9.6;8;8;8;8;8;0;0;0;0;-1.53208888623796;1.28557521937308;-0.347296355333861;1.96961550602442;-1.83697019872103e-16;1;64
"19960407";70.2;7.1;8.2;10.3;11.8;11.6;8;8;8;8;8;-0.342020143325669;0.939692620785908;0.642787609686539;0.766044443118978;-1;1.73205080756888;-1.28557521937308;1.53208888623796;-0.684040286651339;1.87938524157182;53
"19960408";83.4;7.3;8.9;12.4;13.2;12.6;8;8;8;8;8;-0.984807753012208;0.17364817766693;-0.5;-0.866025403784439;-1.73205080756888;-1;-1.28557521937308;1.53208888623796;0.342020143325669;-0.939692620785908;70.2
"19960409";87;4.9;10.2;15.2;16.6;15.4;7;7;6;3;3;2;0;1.28557521937308;-1.53208888623796;0.520944533000791;-2.95442325903662;1.02606042997701;-2.81907786235772;1.02606042997701;-2.81907786235772;83.4
"19960410";79.6;8.6;9.9;13.5;16.3;13.6;8;8;7;6;7;1;-1.73205080756888;-0.520944533000791;-2.95442325903662;-1.5;-2.59807621135332;-2.81907786235773;1.02606042997701;0.694592710667722;3.93923101204883;87
"19960411";81;8.2;10.6;14.3;16;15;7;7;7;6;7;0;0;-1.53208888623796;1.28557521937308;-0.866025403784439;0.5;-0.342020143325669;0.939692620785908;0.684040286651338;1.87938524157182;79.6
"19960412";79.8;9.2;11.6;17.9;18.6;16.1;7;7;5;7;8;0.939692620785908;-0.342020143325669;0.5;-0.866025403784439;-0.347296355333861;-1.96961550602442;-1.5;-2.59807621135332;-3.93923101204883;0.694592710667722;81
"19960413";50;10.3;11.2;12.8;13.4;12;8;8;7;7;5;-0.984807753012208;-0.173648177666931;-1.87938524157182;0.684040286651337;-1.87938524157182;0.684040286651337;-1.36808057330268;3.75877048314363;0.694592710667722;3.93923101204883;79.8
"19960414";86.8;6.2;8;12.1;13.8;12.9;8;8;8;8;8;-1.73205080756888;1;-1;1.73205080756888;-0.984807753012208;0.17364817766693;-1.87938524157182;0.684040286651337;-1.53208888623796;1.28557521937308;50
"19960415";70;11.3;14.7;16.5;17;16.2;7;6;7;7;7;0.684040286651338;-1.87938524157182;0.520944533000791;-2.95442325903662;0.694592710667722;-3.93923101204883;0.694592710667722;-3.93923101204883;-2.81907786235772;-1.02606042997701;86.8
"19960416";105.8;7.4;13.3;18.6;17.4;15.4;7;7;6;8;8;1.73205080756888;-1;2.57115043874616;-3.06417777247591;2.5;-4.33012701892219;0.868240888334652;-4.92403876506104;-1.02606042997701;-2.81907786235773;70
"19960417";81.4;7.9;11.7;15;16.3;12;4;6;6;6;6;-1.73205080756888;-1;-5.19615242270663;3;-5.90884651807325;1.04188906600158;-4.69846310392954;1.71010071662834;-2.59807621135332;-1.5;105.8
"19960418";68.2;8.1;12.5;15.2;14.2;13.5;9;6;6;7;7;-1.36808057330267;-3.75877048314363;-3.5;-6.06217782649107;-3.5;-6.06217782649107;-5.36231110183285;-4.49951326780578;-2.57115043874616;-3.06417777247591;81.4
"19960419";87;9.1;13.2;17.7;19.1;18.5;8;5;7;7;7;-0.520944533000791;-2.95442325903662;-1;-1.73205080756888;-0.520944533000791;-2.95442325903662;0.868240888334652;-4.92403876506104;0.347296355333861;-1.96961550602442;68.2
"19960420";93.6;13.5;15.1;18.1;19.9;17.3;7;7;7;6;6;0.866025403784439;-0.5;1.36808057330268;-3.75877048314363;-2.05212085995401;-5.63815572471545;3.67394039744206e-16;-6;-1.02606042997701;-2.81907786235773;87
"19960421";95.6;11.9;17.9;20.8;19.6;14.4;7;1;7;4;8;3.2139380484327;-3.83022221559489;4.89858719658941e-16;-8;-3.42020143325669;-9.39692620785909;-6.12835554495182;-5.14230087749232;-5.36231110183285;-4.49951326780578;93.6
"19960422";63.6;10.5;11.3;13.4;15;14.1;8;7;7;7;8;3;0;4.92403876506104;0.868240888334652;2.59807621135332;1.5;0;0;1.53208888623796;-1.28557521937308;95.6
"19960423";68.6;9.6;11.6;12.7;11.7;12.7;8;7;7;7;3;-5.19615242270663;3;-4.33012701892219;-2.5;-5.90884651807325;-1.04188906600158;-3.93923101204883;-0.694592710667723;-3.06417777247591;-2.57115043874616;63.6
"19960424";81.6;6.7;12.7;14.3;13.3;11.4;2;6;6;7;3;-1.92836282905962;-2.29813332935693;-3.93923101204883;0.694592710667722;-3.06417777247591;2.57115043874616;-5.63815572471545;-2.05212085995401;1.02606042997701;2.81907786235772;68.6
"19960425";84.4;4.5;10.9;12.8;14.8;13.5;3;3;7;2;1;-0.642787609686539;0.766044443118978;-1.53208888623796;1.28557521937308;-1.02606042997701;2.81907786235772;-1.71010071662835;4.69846310392954;0.694592710667722;3.93923101204883;81.6
"19960426";85.6;3.7;9.4;15.5;16.8;15.2;9;1;3;3;0;-0.766044443118978;0.642787609686539;-0.766044443118978;0.642787609686539;2.57115043874616;3.06417777247591;2;3.46410161513775;1.04188906600158;5.90884651807325;84.4
"19960427";112.4;7;12;20.3;21.3;17.2;2;6;5;4;7;-1.5;2.59807621135332;1.02606042997701;2.81907786235772;4.69846310392954;1.71010071662834;3.75877048314363;1.36808057330267;0.868240888334652;4.92403876506104;85.6
"19960428";100.2;9.1;15;18.7;17.5;14.5;7;5;5;5;2;-5.51091059616309e-16;3;-5.51091059616309e-16;3;-1.21553724366851;6.89365427108546;-1.21553724366851;6.89365427108546;-1.28587913910472e-15;7;112.4
"19960429";89.6;6.8;12.2;15;15.7;12.9;1;1;4;5;5;0.347296355333861;1.96961550602442;3.06417777247591;2.57115043874616;1.5;2.59807621135332;-1.71010071662835;4.69846310392954;2.05212085995401;5.63815572471545;100.2
"19960430";74.6;5.6;11.1;15.1;14.8;13.4;6;3;5;6;6;-0.984807753012208;0.17364817766693;-1.73205080756888;1;-2.81907786235772;-1.02606042997701;-2;-2.44929359829471e-16;-3.83022221559489;-3.2139380484327;89.6
"19960501";81.8;8.3;10.6;10.3;12.8;9.4;7;7;7;7;7;1.04188906600158;-5.90884651807325;3.67394039744206e-16;-6;1.04188906600158;-5.90884651807325;4.89858719658941e-16;-8;-0.694592710667721;-3.93923101204883;74.6
"19960502";79;7.9;11.7;13;12.5;11.4;7;7;6;7;7;1.92836282905962;-2.29813332935693;2.5;-4.33012701892219;1.21553724366851;-6.89365427108546;4;0;6;0;81.8
"19960503";65.8;8.1;8.9;9.3;10;8.9;8;8;7;8;8;0.868240888334652;4.92403876506104;0.868240888334652;4.92403876506104;1.04188906600158;5.90884651807325;-0.868240888334652;4.92403876506104;0.694592710667722;3.93923101204883;79
"19960504";85;7.2;10.9;12.3;12.8;12.6;8;3;5;7;5;2.95442325903662;0.520944533000791;3.93923101204883;-0.694592710667721;3.93923101204883;0.694592710667721;4.33012701892219;2.5;2.59807621135332;1.5;65.8
"19960505";105.6;4.2;11.1;14.6;16.3;15.1;5;1;3;3;1;0.684040286651338;1.87938524157182;2.95442325903662;0.520944533000791;4.92403876506104;0.868240888334652;5;0;4.92403876506104;0.868240888334652;85
"19960506";79;8.9;7.5;7.9;10.1;10.3;8;8;8;8;7;5.19615242270663;3;5.36231110183285;4.49951326780577;5.36231110183285;4.49951326780577;4.33012701892219;2.5;5.19615242270663;3;105.6
"19960507";71.4;8;9.8;13.6;15.3;14.5;8;7;7;7;7;2.57115043874616;3.06417777247591;3.85672565811924;4.59626665871387;3.85672565811924;4.59626665871387;2.5;4.33012701892219;3.85672565811924;4.59626665871387;79
"19960508";74.8;9.8;9.2;10.4;9.8;10.4;8;8;8;8;8;2.05212085995401;5.63815572471545;1.71010071662834;4.69846310392954;5.14230087749231;6.12835554495182;4;6.92820323027551;3.5;6.06217782649107;71.4
"19960509";84.8;6.4;10.3;12.7;12.7;10.9;2;2;2;3;3;3.2139380484327;3.83022221559489;5.14230087749231;6.12835554495182;4.5;7.79422863405995;5.78508848717885;6.8943999880708;5.14230087749231;6.12835554495182;74.8
"19960510";77;4.8;10;11.6;11.3;10.8;1;4;6;7;3;1.02606042997701;2.81907786235772;4.49951326780578;5.36231110183285;2.5;4.33012701892219;5.63815572471545;2.05212085995401;3.5;6.06217782649107;84.8
"19960511";71.6;6;10.4;11.4;11.4;11;7;5;7;7;6;1.02606042997701;2.81907786235772;3.46410161513775;2;2.5;4.33012701892219;2.05212085995401;5.63815572471545;2.5;4.33012701892219;77
